 NEVILLE; KATE;;;;
 NEW SUN;;;;;
 NEWELL; DIANE ARLISS;;;;
 NEWMARK; LOTUS;;;;
 NEZARR;;;;;
 NHU'ABDAR;;;;;
 NICHOLS; LORNA;;;;
 NICHOLS; TOM;;;;
 NICKEL;;;;;
 NICODEMUS;;;;;
 NICODEMUS II;;;;;
 NIELS;;;;;
 NIGHT;;;;;
 NIGHT FLYER;;;;;
 NIGHT PHANTOM;TRAVIS HOYT;;;;
 NIGHT PHANTOM II;;;;;
 NIGHT RIDER;;;;;
 NIGHT RIDER III;HAMILTON SLADE;;;;
 NIGHT THRASHER;DUANE TAYLOR;;;;
 NIGHTCRAWLER;KURT WAGNER ;;;;
 NIGHTCRAWLER 2013;;;;;
 NIGHTCRAWLER ; MUTANT X-VERSE;KURT WAGNER;;;
 NIGHTEYES;ERIC;;;;
 NIGHTFIGHTER;;;;;
 NIGHTHAWK;KYLE RICHMOND;;;;
 NIGHTHAWK II;KYLE RICHMOND;;;;
 NIGHTHAWK III;NEAL;;;;
 NIGHTINGALE;;;;;
 NIGHTMARE;EDVARD HABERDASH;;;;
 NIGHTSHADE;TILDA;;;;
 NIGHTSIDE;;;;;
 NIGHTSTICK;;;;;
 NIGHTWATCH;;;;;
 NIGHTWIND;;;;;
 NIKKI;NICHOLETTE GOLD;;;;
 NILES; SEN. CATHERINE;;;;
 NIMROD;;;;;
 NIMROD III;;;;;
 NINA;;;;;
 NINGAL;;;;;
 NINJA;;;;;
 NIRA;;;;;
 NITAL; DR.;;;;
 NITRO;ROBERT L. HUNTER;;;;
 NIVENA; JOANNA;;;;
 NIXON; RICHARD;;;;
 NOBILUS;;;;;
 NOBLE;;;;;
 NOCENTI; ANN;;;;
 NOCTURNE;;;;;
 NOCTURNE II;ANGELA CAIRN;;;;
 NOM;;;;;
 NOMAD II;EDWARD FERBEL;;;;
 NOMAD III;JACK MONROE;;;;
 NORRISS; JACK;;;;
 NORRISS; SISTER BARBARA DENTON;;;;
 NORTH; DAKOTA;;;;
 NORTH; RICKY;;;;
 NORTHSTAR;JEAN-PAUL BAUBIER;;;;
 NORTHSTAR DOPPELGANGER;;;;;
 NORTHSTAR ; MUTANT X-VERSE;;;;
 NOSFERATA;PURPLE HAYES;;;;
 NOTE;;;;;
 NOVA;RICHARD RIDER;;;;
 NOVA II;FRANKIE RAYE;;;;
 NOVA III;FRANKIE RAYE II;;;;
 NOVA 0;;;;;
 NOVA DOPPELGANGER;;;;;
 NOVA DOPPELGANGER II;;;;;
 NOVA DOPPELGANGER III;;;;;
 NOVA ; MUTANT X-VERSE;;;;
 NOVA II ; MUTANT X-VERSE;FRANKIE RAYE;;;
 NOVA OMEGA;GARTHAN SAAL;;;;
 NOVA-PRIME;;;;;
 NOX;;;;;
 NOY;;;;;
 NUADA;;;;;
 NUGENT;;;;;
 NUGENT; ALICE;;;;
 NUKE;;;;;
 NUKLO;ROBERT FRANK JR.;;;;
 NULLITRON;;;;;
 NUMBER NINE;;;;;
 NUMBER ONE FAN;PROF. RICK CHALKER;;;;
 NUMBERS;;;;;
 NUNTOO;;;;;
 NURIL;;;;;
 NURO;;;;;
 NUTT;;;;;
 NUWA;;;;;
 NYLES; JENNIFER;;;;
 NZAGA;;;;;
 O'BREEN; GLORIANNA;;;;
 O'BRIEN; MICHAEL;;;;
 O'BRYAN; BOB;;;;
 O'CONNELL; TARYN;;;;
 O'CONNOR; A.C. ACE;;;;
 O'DONNELL; EAMON;;;;
 O'DONNELL;;;;;
 O'HARA; GERALD;;;;
 O'HARA; ROBERT IRONGUTS;;;;
 O'HOOLIHAN; SERGIUS;;;;
 O'KEEFE; CHANDRA;;;;
 O'MEARA; KATHLEEN;;;;
 O'NEIL; BRIDGET;;;;
 O'NEILL; DET. BRADY;;;;
 O'SHAUGNESSY; COLLEEN;;;;
 OBLITERATOR [ELDER];;;;;
 OBLITERATOR II;;;;;
 OBLIVION;;;;;
 OCCULUS;;;;;
 OCCULT;;;;;
 OCULUS; LT.;;;;
 ODDBALL;ELTON HEALEY;;;;
 ODIN [ASGARDIAN];;;;;
 OGADA; DR.;;;;
 OGRE;;;;;
 OGRE II;;;;;
 OGRESS;;;;;
 OGUN;;;;;
 OGUR;;;;;
 OJANI;;;;;
 OKOYE;;;;;
 OLAFSON; ERIC;;;;
 OLALLA;;;;;
 OLAR;;;;;
 OLD WOMAN;;;;;
 OLIVIER;;;;;
 OLLSEN; BO;;;;
 OLSEN; JIMMY;;;;
 OLSON; MRS.;;;;
 OMEGA;;;;;
 OMEGA II;;;;;
 OMEGA RED;ARKADY ROSSOVICH;;;;
 OMEGA-20;EUGENE;;;;
 OMERTA;;;;;
 OMNIBUS;LT. DALLAS;;;;
 OMORO;;;;;
 ONE ABOVE ALL [CELESTIAL];;;;;
 ONEG;;;;;
 ONSLAUGHT;;;;;
 ONSLAUGHT II;;;;;
 OPSIDIAN;;;;;
 ORACLE;LADY SIBYL;;;;
 ORB;;;;;
 ORBIT;;;;;
 ORIGIN;PHYLLIS TWOMBLY;;;;
 ORIKAL;;;;;
 ORINI;;;;;
 ORKA;;;;;
 ORPHAN;;;;;
 ORPHAN II;GUY SMITH;;;;
 ORPHAN-MAKER;PETER;;;;
 ORWELL;;;;;
 OSAMA;;;;;
 OSBORN; EMILY;;;;
 OSBORN; HARRY;;;;
 OSBORN; LIZ ALLAN;;;;
 OSBORN; NORMAN;;;;
 OSBORN; NORMIE;;;;
 OSHIMA;;;;;
 OSHTUR;;;;;
 OSIRIS;;;;;
 OSNICK; OLLIE;;;;
 OSWALD;;;;;
 OTHER;;;;;
 OTHER II;;;;;
 OTOMO;;;;;
 OUBLIETTE;;;;;
 OUIJA;;;;;
 OUTLAW;NIGEL HIGGINS;;;;
 OUTRIDER;OCLIN UWIR PRIN;;;;
 OUTRIDER II;MARTIN ZANTZ;;;;
 OVERBOSS DIXON;;;;;
 OVERMIND;GROM;;;;
 OVERRIDE;DR. GREGORY HERD;;;;
 OVERRIDER;;;;;
 OWAYODATA;;;;;
 OWL;LELAND OWLSLEY;;;;
 OX;;;;;
 OX II;DR. KARL STRAGG;;;;
 OX III;;;;;
 OX IV;;;;;
 OXBOW;;;;;
 OXNARD; PHIL;;;;
 OXTON; PROFESSOR HENRY;;;;
 OZ; DR. MALACHI;;;;
 OZYMANDIAS;;;;;
 P;;;;;
 P'KAR;;;;;
 P'KRRD; CAPTAIN;;;;
 PACE; MICHAEL;;;;
 PACKER; ARTIE;;;;
 PAGAN;;;;;
 PAGE; KAREN;;;;
 PAI;;;;;
 PAIBOK; CAPT. [SKRULL];;;;
 PAIN;;;;;
 PAINE; DR.;;;;
 PAINTER;WILHELM VON VILE;;;;
 PAKAI;;;;;
 PALADIN;PAUL DENNIS;;;;
 PALERMO; HARRIET ROSE;;;;
 PALERMO; VICTOR;;;;
 PALMIOTTI; JIMMY;;;;
 PAM;;;;;
 PANDEMONIA;;;;;
 PANTHER CUB;;;;;
 PAPA GRANITE;;;;;
 PAPA HAGG;;;;;
 PAPA NEBO;;;;;
 PARADIGM;;;;;
 PARADOX;;;;;
 PARADOX II;;;;;
 PARADY; CAPT. RONALD;;;;
 PARALYZER;;;;;
 PARETSKY; DR. GARY;;;;
 PARETTI; TONY;;;;
 PARIS;;;;;
 PARK; ARCHIE;;;;
 PARKER; BEN;;;;
 PARKER; HORACE;;;;
 PARKER; MARY;;;;
 PARKER; MARY (ROBOT);;;;
 PARKER; MAY;;;;
 PARKER; MAY II;;;;
 PARKER; MAY III;;;;
 PARKER; MAY ; TIMESLIDE;;;
 PARKER; PETER ; TIMESLIDE;;;
 PARKER; RICHARD;;;;
 PARKER; RICHARD (ROBOT);;;;
 PARKS; JOE;;;;
 PARKS; JUDITH;;;;
 PARRISH; MAX;;;;
 PARSON;;;;;
 PARSONS; DR. DEREK;;;;
 PARTRIDGE; STEVE;;;;
 PAST MASTER;PROFESSOR ALDER REVERY;;;;
 PATCH II;;;;;
 PATCHWORK;KYLE BARKER;;;;
 PATHWAY;LAURA DEAN;;;;
 PATILIO; MARIE;;;;
 PATRICK; KERRY;;;;
 PATRIOT;JEFF MACE;;;;
 PATTERSON; JACK;;;;
 PATTON; JESS;;;;
 PAVANE;;;;;
 PAVANE II;;;;;
 PAYBACK;;;;;
 PAYGE; REEVA;;;;
 PAYNE; EDWARD;;;;
 PAYNE; MICHAEL;;;;
 PEACEKEEPER;JOSHUA;;;;
 PEACEMONGER;;;;;
 PEARLA;;;;;
 PEARSON; AUBREY;;;;
 PEARSON; MARCY;;;;
 PEATOR;;;;;
 PECOS BILL;;;;;
 PEEL; EMMA;;;;
 PIERSO [TRIONIAN];;;;;
 PELE;MICHI SASAKI;;;;
 PELE II;;;;;
 PELIALI;;;;;
 PELTINO; LT.;;;;
 PEMBROKE;;;;;
 PENANCE;MONET ST. CROIX;;;;
 PENANCE III;;;;;
 PENDRAGON; ARTHUR;;;;
 PENNINGTON; AUDRA;;;;
 PENNSU;;;;;
 PENNYWORTH; J.C.;;;;
 PENTIGAAR;;;;;
 PEREGRINE; LE;FRANCK RACINE;;;
 PEREZ; DET. CECILIA;;;;
 PEREZ; GEORGE;;;;
 PERRIKUS;;;;;
 PERSEPHONE;;;;;
 PERSEPHONE II;;;;;
 PERSUASION;KARA KILLGRAVE;;;;
 PERUN;;;;;
 PESTER;;;;;
 PESTILENCE;CAPT. F.R. CROZIER;;;;
 PESTILENCE ; MUTANT X-VERSE;;;;
 PET;;;;;
 PETERS; NIGEL;;;;
 PETERS; SHANA TOC;;;;
 PETRIE; JUDGE RICHARD;;;;
 PETROVITCH; DMITRI;;;;
 PETROVITCH; IVAN;;;;
 PEYER; DANNY;;;;
 PHAE-DOR;;;;;
 PHANTAZIA;;;;;
 PHANTOM;;;;;
 PHANTOM EAGLE;;;;;
 PHANTOM RIDER II;HAMILTON SLADE;;;;
 PHARAOH KHAFRE;;;;;
 PHARAOH RAMA-TUT;;;;;
 PHASTOS [ETERNAL];;;;;
 PHAT;BILLY BOB REILLY;;;;
 PHEMOUS;;;;;
 PHILIPS; PHILIP;;;;
 PHILLIPS; HANDSOME HARRY;;;;
 PHILLIPS; SIR GORDON;;;;
 PHIM; FATHER;;;;
 PHINEAS;;;;;
 PHOBIUS;;;;;
 PHOBOS;;;;;
 PHOENIX II;;;;;
 PHOENIX III;RACHEL SUMMERS;;;;
 PHOENIX 2013;;;;;
 PHOSPHORUS;;;;;
 PICARO;FELIPE;;;;
 PICO;;;;;
 PIECEMEAL;GILBERT BENSON;;;;
 PIERCE; ALEXANDER GOODWIN;;;;
 PIERCE; DONALD;;;;
 PIERSON; FRED;;;;
 PIGSKIN;;;;;
 PIKE; FRISCO;;;;
 PILEDRIVER;;;;;
 PILEDRIVER II;BRIAN PHILIP CALUSKY;;;;
 PILGRIM;;;;;
 PILGRIMM;;;;;
 PILLMAN; JIM;;;;
 PINK PEARL;;;;;
 PINKERTON; PERCIVAL PINKY;;;;
 PINKERTON; RUDY;;;;
 PINKWATER; ELLA;;;;
 PINTA;;;;;
 PIP;PRINCE GOFERN;;;;
 PIPELINE;CORMICK GRIMSHAW;;;;
 PIPER;;;;;
 PIRANHA;;;;;
 PIRANHA II;;;;;
 PIROUETTE;JOBETH;;;;
 PISCES;NOAH PERRICONE;;;;
 PISCES II;;;;;
 PISTON;ANDREI SEMYANOVITCH ROSTOV;;;;
 PIXIE; [ETERNAL];;;;
 PIXIE II;;;;;
 PLAGUE;;;;;
 PLANNER;;;;;
 PLANTMAN;SAM SMITHERS;;;;
 PLASMA;;;;;
 PLASMA WRAITH;;;;;
 PLAZM;;;;;
 PLEX INTELLIGENCE;;;;;
 PLEXICO; DET.;;;;
 PLUNDER; ADAM KYLE MATTHEW;;;;
 PLUNDERER;LORD EDGAR PARNIVAL PLUNDER;;;;
 PLUTO [OLYMPIAN];;;;;
 PLUTONIUM;;;;;
 PO;;;;;
 PO; KIM;;;;
 POGUE; BARTON;;;;
 POISON;CECILIA CARDINALE;;;;
 POITIER; CLAUDE;;;;
 POLARIS;LORNA DANE;;;;
 POLARIS DOPPELGANGER;;;;;
 POLARIS DOPPELGANGER II;;;;;
 POLARIS ; MUTANT X-VERSE;LORNA DANE;;;
 POLESTAR;;;;;
 POLOMBO; CATHY;;;;
 POLTERGEIST;MICKEY SILK;;;;
 POMEROY; SYLVIA;;;;
 PONG; WU;;;;
 POPE;;;;;
 POPEYE;;;;;
 POPPA WHEELER;;;;;
 PORCAL;;;;;
 PORCUPINE;ALEX GENTRY;;;;
 PORGA;;;;;
 PORTAL;CHARLES LITTLE SKY;;;;
 PORTER; KIM;;;;
 POSITRON;RONNIE;;;;
 POTTER; BETSY BEATTY;;;;
 POTTS; VIRGINIA PEPPER II;;;;
 POUNDCAKES;MARIAN POUNCY;;;;
 POWDERKEG;FRANK SKORINA;;;;
 POWDERKEG II;;;;;
 POWELL;;;;;
 POWELL; AMY;;;;
 POWELL; GRACE;;;;
 POWELL; JASON;;;;
 POWELL; JONATHAN;;;;
 POWELL; OFFICER MIKE;;;;
 POWER MAN;ERIK JOSTEN;;;;
 POWER MAN II ; MUTANT X-VERSE;;;;
 POWER MAN III;STEELE;;;;
 POWER PRINCESS;ZARDA;;;;
 POWER; DR. JIM;;;;
 POWER; DR. MAX;;;;
 POWER; LEFTENANT;;;;
 POWER; MARGARET;;;;
 POWERHOUSE;RIEG DAVAN;;;;
 POWERHOUSE II;;;;;
 POWERHOUSE IV;;;;;
 POWERSURGE;ILLARION PAVLOVICH RAMSKOV;;;;
 PRADDA FOL;;;;;
 PRAZNIKI; ANNIE;;;;
 PRAZNIKI; SYLVIA;;;;
 PRAZNIKI; VICTOR;;;;
 PREECHA;;;;;
 PRENTISS; BETTY DEAN;;;;
 PRESIDENT ITOES [TRIONIAN];;;;;
 PRESTER JOHN;;;;;
 PRETTY BOY;;;;;
 PRETTY LARRY;;;;;
 PRETTY PERSUASIONS;HEIDI P. FRANKLIN;;;;
 PREYY;;;;;
 PRIMAX;JAROMEL;;;;
 PRIME MOVER;;;;;
 PRIMO; ALEXIS;;;;
 PRIMUS;;;;;
 PRIMUS II;;;;;
 PRINCE BAYAN;;;;;
 PRINCE REY;;;;;
 PRINCE; DIANA;;;;
 PRINCESS FEN [ATLANTEAN];;;;;
 PRINCESS NEPTHYS;SANDAHL SWARN;;;;
 PRINCESS PEARLA;;;;;
 PRINCESS PYTHON;ZELDA;;;;
 PRINCESS SANDELLA;;;;;
 PRINCESS ZAFINA;;;;;
 PRINCESS ZANDA;;;;;
 PRISM;;;;;
 PRO; LE;;;;
 PROCTOR;;;;;
 PROCTOR; COORDINATOR;;;;
 PRODIGAL;;;;;
 PRODIGY;;;;;
 PROFESSOR ANGST;DR. JONAS MUELLER;;;;
 PROFESSOR GIBBON;;;;;
 PROFESSOR POWER;ANTHONY POWER;;;;
 PROFESSOR X;CHARLES FRANCIS XAVIER ;;;;
 PROFESSOR XAVIER 2013;;;;;
 PROFESSOR X DOPPELGANGER;;;;;
 PROFESSOR X ; EARTH 253;;;;
 PROFESSOR X ; MUTANT X-VERSE;CHARLES FRANCIS XAVIER;;;
 PROGENITOR;;;;;
 PROJECTOR;;;;;
 PROMETHEUS [OLYMPIAN];;;;;
 PROMETHEUS II;;;;;
 PROSH;;;;;
 PROSPERO; DR.;HARPER;;;
 PROTECTOR III;;;;;
 PROTEUS II;;;;;
 PROTO-GOBLIN;VAN ADDER; NELS;;;
 PROTOCIDE;PRIVATE CLINTON MCINTYRE;;;;
 PROUST; PAUL;;;;
 PROVENZANO; PAULIE;;;;
 PROWLER;HOBIE BROWN;;;;
 PROWLER III;RICK LAWSON;;;;
 PRYDE; CARMEN;;;;
 PRYDE; TERRI;;;;
 PSI-BORG;;;;;
 PSI-LORD;FRANKLIN BENJAMIN RICHARDS;;;;
 PSI-WOLF;NIKOLAI VONYA;;;;
 PSIMON;;;;;
 PSIREN;;;;;
 PSYCHE II;PSYKOS;RONNIE SYKES;;;
 PSYCHO-MAN;;;;;
 PSYKLOP;;;;;
 PSYLOCKE;ELISABETH BETSY BRADDOCK ;;;;
 PSYLOCKE 2013;;;;;
 PSYNAPSE;;;;;
 PUCK;EUGENE MILTON JUDD;;;;
 PUCK DOPPELGANGER;;;;;
 PUCK DOPPELGANGER II;;;;;
 PUCK ; MUTANT X-VERSE;;;;
 PUDDLEGULP;;;;;
 PUENTES; DONNA MARIA;;;;
 PUFF ADDER;;;;;
 PULASKI; JOSEPHINE JOEY;;;;
 PULSAR;PLOR;;;;
 PULSAR II;LAN;;;;
 PULSE;;;;;
 PULSE II;;;;;
 PULSSUS;;;;;
 PUMA;THOMAS FIREHEART;;;;
 PUMPKIN;;;;;
 PUNCHOUT;;;;;
 PUNISHER;;;;;
 PUNISHER II;FRANK CASTIGLIONE;FRANK CASTLE;;;
 PUNISHER;FRANK CASTLE ; MUTANT X-VERSE;;;
 PUPPET MASTER;PHILLIP MASTERS;;;;
 PUPPY;;;;;
 PURL; DR. NOAH;;;;
 PURPLE MAN;ZEBEDIAH KILLGRAVE;;;;
 PURSUER;;;;;
 PUSHKIN; IVAN;;;;
 PYLLAR;;;;;
 PYRAKH; COMMANDER;;;;
 PYRE;;;;;
 PYRE II;;;;;
 PYRO;ALLERDYCE JOHNNY ST. JOHN;;;;
 PYRON;;;;;
 Q;;;;;
 Q'WAKE;QUAKE;;;;
 QABIRI;;;;;
 QIRMET;;;;;
 QNAX;;;;;
 QUAGMIRE;;;;;
 QUANTUM;;;;;
 QUARK;;;;;
 QUARRY;;;;;
 QUARTERMAIN; CLAY;;;;
 QUASAR;;;;;
 QUASAR II;;;;;
 QUASAR III;WENDELL VAUGHAN;;;;
 QUASAR DOPPELGANGER;;;;;
 QUASAR DOPPELGANGER II;;;;;
 QUASIMODO;;;;;
 QUAYLE; DAN;;;;
 QUEEN DIVINE JUSTICE;CHANTE GIOVANNI BROWN;;;;
 QUEEN KNORDA;NORA QUEEN;;;;
 QUEEN OF STAR SWORDS;;;;;
 QUENTIN; RALPH;;;;
 QUENTINO;;;;;
 QUESADA; JOE;;;;
 QUESTA;;;;;
 QUICKSAND;;;;;
 QUICKSILVER;PIETRO MAXIMOFF;;;;
 QUICKSILVER DOPPELGANGER;;;;;
 QUICKSILVER ; MUTANT X-VERSE;PIETRO;;;
 QUIET BILL;;;;;
 QUILL;;;;;
 QUINN; ASHLEY;;;;
 QUINN; MIRANDA;M'RYNDA;;;
 QUINN; MR.;;;;
 QUINN; PAMELA;;;;
 QUISLING;;;;;
 QUORUM;;;;;
 R'TEE;;;;;
 RA'AL;;;;;
 RAA;;;;;
 RABBIT;;;;;
 RABIN; GRETTA;;;;
 RACAL; CONSTANTIN;;;;
 RADCLIFFE; TODD;;;;
 RADD; FENNAN;;;;
 RADIOACTIVE MAN;DR. CHEN LU;;;;
 RADIOACTIVE MAN II;DR. CHEN LU II;;;;
 RADION;;;;;
 RADIUM;;;;;
 RADIUS;JARED CORBO;;;;
 RAGA;;;;;
 RAGA-SHAH;;;;;
 RAGAR;;;;;
 RAGE;ELVIN DARYL HALLIDAY;;;;
 RAGGADORR;;;;;
 RAHL;;;;;
 RAHN; TAMARA;;;;
 RAI;;;;;
 RAINBOW;;;;;
 RAINBOW; BECKY;;;;
 RAINTREE; VIVIAN;;;;
 RAKESH;;;;;
 RAKIM; SEN. KAMAL;;;;
 RAKKUS;;;;;
 RAKSOR [SKRULL];;;;;
 RALEIGH; RICHARD;;;;
 RALF;;;;;
 RALSTON; SENATOR ROBERT REB;;;;
 RAM; SIR;;;;
 RAMA KALIPH;;;;;
 RAMAN;;;;;
 RAMBEAU; FRANK;;;;
 RAMBEAU; MARIA;;;;
 RAMBO;;;;;
 RAMIREZ; ALMA;;;;
 RAMIREZ; JAVIER;;;;
 RAMIREZ; LUIS;;;;
 RAMIREZ; MARTA;;;;
 RAMIREZ; ROSA;;;;
 RAMON;;;;;
 RAMONDA;;;;;
 RAMOS; MANUEL;;;;
 RAMOS; ROGER;;;;
 RAMPAGE;STUART CLARKE;;;;
 RAMROD;;;;;
 RAMROD II;;;;;
 RAMROD III;;;;;
 RAMSHOT;;;;;
 RAND; HEATHER DUNCAN;;;;
 RANDAK;;;;;
 RANDEAU; DR.;;;;
 RANDI;;;;;
 RANDOM;;;;;
 RANDOM II;MARSHALL EVAN STONE III;;;;
 RANGER I;;;;;
 RANGER II;;;;;
 RANIER; MIKE;;;;
 RANN; COMMANDER ARCTURUS;;;;
 RANSOME; DR. SUSAN;;;;
 RANSOME; JENNIFER AMELIA;;;;
 RAPIDO;;;;;
 RAPIER;;;;;
 RAPTAR;;;;;
 RAPTOR;PAUL HAZLETT;;;;
 RAPTOR II;PROFESSOR SIMON JANSON;;;;
 RAPTURE;SISTER JOY;;;;
 RAPUNZEL;;;;;
 RASCAL;;;;;
 RASPUTIN;;;;;
 RASPUTIN; LUCIFER;;;;
 RASPUTIN; MIKHAIL;;;;
 RASPUTIN; NIKOLAI;;;;
 RASPUTINA; ALEXANDRA;;;;
 RASPUTINA; ILLYANA II;;;;
 RASSITANO; MAD DOG;;;;
 RAT;;;;;
 RATLIFF; OFFICER LARRY;;;;
 RATTLER;;;;;
 RAVAGE;PROF. GEOFFREY CRAWFORD;;;;
 RAVEN;;;;;
 RAVEN ; MUTANT X-VERSE;;;;
 RAVEN; HELEN;;;;
 RAVEN; LT. JACOB;;;;
 RAVEN; MATTHEW;;;;
 RAVEN; SABBATH;;;;
 RAVEN; SABBATH II;ELENA VON LUNDT;;;
 RAVENWOOD;;;;;
 RAVONNA LEXUS RENSLAYER;;;;;
 RAVONNA LEXUS RENSLAYER II;;;;;
 RAWHIDE KID;;;;;
 RAX;;;;;
 RAYMOND; ANN;;;;
 RAYMOND; FRED;;;;
 RAYMOND; HENRY;ADAM WORTH;;;
 RAYMOND; NORA JONES;;;;
 RAZA LONGKNIFE;;;;;
 RAZOR;;;;;
 RAZOR WIRE;;;;;
 RAZORBACK;;;;;
 RAZORBLADE;;;;;
 RAZORBLADE II;;;;;
 RAZORFIST;;;;;
 RAZORFIST II;;;;;
 RAZORFIST III;;;;;
 RAZORFIST IV;MARCO SAN ANTONIO;;;;
 RAZORFIST ROBOT;;;;;
 RAZORWIRE;;;;;
 REAGAN; NANCY;;;;
 REAGAN; RONALD;;;;
 REANDEAU; DR.;;;;
 REANIMATOR;;;;;
 REAPER;;;;;
 REAPER II;;;;;
 REAVER;JOSHUA STRAGG;;;;
 REAVES; VERNON;;;;
 REBEL;;;;;
 REBO;;;;;
 REBOUND;;;;;
 RECKLESS ERIC;;;;;
 RECOIL;;;;;
 RECORDER II;;;;;
 RED GHOST;IVAN KRAGOFF;;;;
 RED GUARDIAN II;ALEXI ALANOVICH SHOSTAKOV;;;;
 RED GUARDIAN III;DR. TANIA BELINSKY;;;;
 RED GUARDIAN IV;;;;;
 RED GUARDIAN V;;;;;
 RED QUEEN;;;;;
 RED RAVEN;;;;;
 RED RAVEN II;;;;;
 RED RONIN;;;;;
 RED SHIFT;;;;;
 RED SKULL;JOHANN SCHMIDT;;;;
 RED SKULL II;ALBERT MALIK;;;;
 RED WOLF;WILDRUN;;;;
 RED WOLF II;;;;;
 RED WOLF III;WILL TALLTREES;;;;
 REDEEMER;CRAIG SAUNDERS;;;;
 REDJEK;;;;;
 REDSTONE;;;;;
 REDWING;;;;;
 REDWING II;;;;;
 REE;;;;;
 REESE; MURRAY;;;;
 REEVES; MAJOR;;;;
 REFLEX;;;;;
 REI;;;;;
 REIGNFIRE;;;;;
 REIKO;;;;;
 REILLY; MAVIS;;;;
 REINHOLDT;;;;;
 REINMAN; PAULA;;;;
 REISS; JACOB;;;;
 REISZ; RAY;;;;
 REJECT;RAN-SAK [DEVIANT];;;;
 RELAY;;;;;
 REM-RAM;;;;;
 REMIPED;;;;;
 REMORA;;;;;
 RENKO; DR. IRENO;;;;
 RENO; AGENT;;;;
 REPLICUS;;;;;
 REPTILLA;;;;;
 REPTYL;;;;;
 REQUIEM;;;;;
 RESTON; CLIVE;;;;
 RETREAD;;;;;
 REVELATION;;;;;
 REVELATION II;;;;;
 REVENANT;;;;;
 REVER; BRAD;;;;
 REVER; DAN;;;;
 REVERB;;;;;
 REXEL TOIVEN;;;;;
 REYES; DR. CECELIA;;;;
 REYES; DR. DANIEL;;;;
 REYNOLDS; DR.;;;;
 REYNOLDS; KATHERINE;;;;
 REYNOLDS; LINDY;;;;
 RHAPSODY;RACHEL ARGOSY;;;;
 RHINO;;;;;
 RHODES; MR.;;;;
 RHODES; MRS.;;;;
 RICHARDS; FRANKLIN BENJAMIN;;;;
 RICHARDS; FRANKLIN 2013;;;;
 RICHARDS; FRANKLINK DOPPELGANGER;;;;
 RICHARDS; NATHANIEL;;;;
 RICHARDS; REED ; EARTH-A;;;
 RICHARDS; REED ; MUTANT X-VERSE;;;
 ;;;;;
 RICHMOND; DELROY;;;;
 RICKMAN; JONATHAN;;;;
 RICOCHET;SEN. STEVEN SHAFFRAN;;;;
 RICOCHET RITA;;;;;
 RICTOR;JULIO ESTEBAN RICHTER;;;;
 RIDDLEY; HIRAM RAM;;;;
 RIDER; CHARLES;;;;
 RIDER; GLORIA;;;;
 RIDER; ROBERT ROBBIE;;;;
 RIDGE; CHRISTINA DEVASQUEZ;;;;
 RIDGEWAY; DAWN;;;;
 RIESER; ROB;;;;
 RIFKIN; BIFF;;;;
 RIFKIN; MARJORIE;;;;
 RIGER;;;;;
 RIGHT;;;;;
 RIGHT-WINGER;JEROME JOHNSON;;;;
 RIGOLETTO; DON DANTE;;;;
 RILEY; JACK;;;;
 RILEY; KIM;;;;
 RILEY; MARIEL;;;;
 RINGER;ANTHONY TONY DAVIS;;;;
 RINGER II;;;;;
 RINGLEADER;;;;;
 RINGLET;;;;;
 RINGMASTER;MAYNARD TIBOLDT;;;;
 RINGO KID;;;;;
 RINGTOSS;;;;;
 RINTRAH;;;;;
 RINTRAH DOPPELGANGER;;;;;
 RIORDAN; JIMMY;;;;
 RIOT;HEIDI SLATKIN;;;;
 RIOT II;;;;;
 RIOT-ACT;;;;;
 RIP;;;;;
 RIPPER;DR. JACQUELINE DAVENPORT;;;;
 RIPSTER;;;;;
 RIPTIDE;;;;;
 RISQUE;GLORIA;;;;
 RITTER; DEBORAH ;;;;
 RITTER; DONALD;;;;
 RIVERA; DR. JASON;;;;
 RIVERA; MS.;;;;
 RIVERS; JERRY;;;;
 ROBERTS; CHESS;;;;
 ROBERTS; TED;;;;
 ROBERTSON; AMANDA;;;;
 ROBERTSON; JOE;;;;
 ROBERTSON; MARTHA;;;;
 ROBERTSON; PROF. BOB;;;;
 ROBERTSON; RANDY;;;;
 ROBESON; PROFESSOR KENNETH;;;;
 ROBINSON; LUCY;;;;
 ROC;;;;;
 ROCK;SAMUEL JOHN ROCK LAROQUETTE;;;;
 ROCK PYTHON;;;;;
 ROCKET RACCOON;;;;;
 ROCKET RACER;ROBERT FARRELL;;;;
 ROCKET RACER II;;;;;
 ROCKETLAUNCHER;;;;;
 ROCKWALL;;;;;
 RODGERS; MARIANNE;;;;
 RODOR;;;;;
 RODRIGUEZ; DEBRA;;;;
 RODRIGUEZ; DET. PHIL;;;;
 ROEBERG; SEN.;;;;
 ROGERS; GAYLE;;;;
 ROGERS; CAPT. STEVEN;;;;
 ROGERS; W.T.;;;;
 ROGUE ;;;;;
 ROGUE DOPPELGANGER;;;;;
 ROGUE ; MUTANT X-VERSE;;;;
 ROK;;;;;
 ROLLINS; MRS.;;;;
 ROM; SPACEKNIGHT;;;;
 ROM CLONE;;;;;
 ROMA;;;;;
 ROMAN; DR. NILES;;;;
 ROMANO; TONY;;;;
 ROMANOV; MICKEY;;;;
 ROMITA; JOHN;;;;
 ROMMEL; EDWIN ROMULUS; CASSANDRA;;;
